"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","note.stopped","participant","session","date","expName","psychopyVersion","frameRate","X","np"
25,"HUMOROUS","p",40,"g",-80,-200,"s",31,0,16,16,16,NA,NA,"",NA,2.35,357.221135700122,359.576231700135,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,359.576231700135,359.576231700135,359.576231700135,359.576231700135,359.576231700135,359.576231700135,359.576231700135,15,366.588088599965,366.588088599965,366.588088599965,366.588088599965,366.588088599965,366.588088599965,366.588088599965,366.588088599965,366.588088599965,366.588088599965,366.588088599965,366.588088599965,366.588088599965,366.588088599965,366.588088599965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,4
65,"LUCKY","p",55,"b",40,120,"s",12,0,6,6,6,NA,NA,"",NA,1.9,227.469590299996,229.376473800046,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,229.376473800046,229.376473800046,229.376473800046,229.376473800046,229.376473800046,229.376473800046,229.376473800046,65,236.386931300163,236.386931300163,236.386931300163,236.386931300163,236.386931300163,236.386931300163,236.386931300163,236.386931300163,236.386931300163,236.386931300163,236.386931300163,236.386931300163,236.386931300163,236.386931300163,236.386931300163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,4
20,"SOCIABLE","p",60,"g",80,-240,"s",34,0,1,1,1,NA,NA,"",NA,1.684,157.095270400168,158.787626900012,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,158.787626900012,158.787626900012,158.787626900012,158.787626900012,158.787626900012,158.787626900012,158.787626900012,25,165.805498500122,165.805498500122,165.805498500122,165.805498500122,165.805498500122,165.805498500122,165.805498500122,165.805498500122,165.805498500122,165.805498500122,165.805498500122,165.805498500122,165.805498500122,165.805498500122,165.805498500122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,3
15,"AMBITIOUS","p",55,"g",40,-280,"s",40,0,25,25,25,NA,NA,"",NA,1.05,480.106228300138,481.163795300061,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,481.163795300061,481.163795300061,481.163795300061,481.163795300061,481.163795300061,481.163795300061,481.163795300061,15,488.175449599978,488.175449599978,488.175449599978,488.175449599978,488.175449599978,488.175449599978,488.175449599978,488.175449599978,488.175449599978,488.175449599978,488.175449599978,488.175449599978,488.175449599978,488.175449599978,488.175449599978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,3
15,"UNHEALTHY","n",30,"b",-160,-280,"b",41,0,26,26,26,NA,NA,"",NA,1.05,495.162990099983,496.221510100178,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,496.221510100178,496.221510100178,496.221510100178,496.221510100178,496.221510100178,496.221510100178,496.221510100178,25,503.230376600055,503.230376600055,503.230376600055,503.230376600055,503.230376600055,503.230376600055,503.230376600055,503.230376600055,503.230376600055,503.230376600055,503.230376600055,503.230376600055,503.230376600055,503.230376600055,503.230376600055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,2
20,"INATTENTIVE","n",30,"b",-160,-240,"s",35,0,38,38,38,NA,NA,"",NA,1.15,666.350693900138,667.507440499961,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,667.507440499961,667.507440499961,667.507440499961,667.507440499961,667.507440499961,667.507440499961,667.507440499961,25,674.516867900034,674.516867900034,674.516867900034,674.516867900034,674.516867900034,674.516867900034,674.516867900034,674.516867900034,674.516867900034,674.516867900034,674.516867900034,674.516867900034,674.516867900034,674.516867900034,674.516867900034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,1
65,"PASSIVE","n",35,"g",-120,120,"s",13,0,41,41,41,NA,NA,"",NA,1.984,707.817201900063,709.809241200099,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,709.809241200099,709.809241200099,709.809241200099,709.809241200099,709.809241200099,709.809241200099,709.809241200099,65,716.820260199951,716.820260199951,716.820260199951,716.820260199951,716.820260199951,716.820260199951,716.820260199951,716.820260199951,716.820260199951,716.820260199951,716.820260199951,716.820260199951,716.820260199951,716.820260199951,716.820260199951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,3
50,"PRODUCTIVE","p",55,"g",40,0,"s",22,0,56,56,56,NA,NA,"",NA,1.617,907.087815700099,908.713918599999,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,908.713918599999,908.713918599999,908.713918599999,908.713918599999,908.713918599999,908.713918599999,908.713918599999,50,915.72257390013,915.72257390013,915.72257390013,915.72257390013,915.72257390013,915.72257390013,915.72257390013,915.72257390013,915.72257390013,915.72257390013,915.72257390013,915.72257390013,915.72257390013,915.72257390013,915.72257390013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,3
25,"ORIGINAL","p",60,"g",80,-200,"s",32,0,46,46,46,NA,NA,"",NA,1,773.705234900117,774.717428100063,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,774.717428100063,774.717428100063,774.717428100063,774.717428100063,774.717428100063,774.717428100063,774.717428100063,25,781.729474600172,781.729474600172,781.729474600172,781.729474600172,781.729474600172,781.729474600172,781.729474600172,781.729474600172,781.729474600172,781.729474600172,781.729474600172,781.729474600172,781.729474600172,781.729474600172,781.729474600172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,3
50,"BRILLIANT","p",55,"g",40,0,"s",23,0,50,50,50,NA,NA,"",NA,1.167,823.31460370007,824.489144599997,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,824.489144599997,824.489144599997,824.489144599997,824.489144599997,824.489144599997,824.489144599997,824.489144599997,55,831.500607799971,831.500607799971,831.500607799971,831.500607799971,831.500607799971,831.500607799971,831.500607799971,831.500607799971,831.500607799971,831.500607799971,831.500607799971,831.500607799971,831.500607799971,831.500607799971,831.500607799971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,4
