"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","participant","session","date","expName","psychopyVersion","frameRate","X","np"
25,"MOODY","n",15,"g",-280,-200,"s",33,0,8,8,8,NA,NA,"",NA,2.217,257.955447751112,260.184395093336,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,260.184395093336,260.184395093336,260.184395093336,260.184395093336,260.184395093336,260.184395093336,260.184395093336,20,267.206755271112,267.206755271112,267.206755271112,267.206755271112,267.206755271112,267.206755271112,267.206755271112,267.206755271112,267.206755271112,267.206755271112,267.206755271112,267.206755271112,267.206755271112,267.206755271112,267.206755271112,2.56273265777781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,1,"2023-12-15_14h00.26.000","SELFtaskv6","2023.1.2",60.0050692279038,NA,1
100,"PATIENT","p",60,"b",80,400,"b",8,0,5,5,5,NA,NA,"",NA,1.984,217.943252764446,219.936237795559,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,219.936237795559,219.936237795559,219.936237795559,219.936237795559,219.936237795559,219.936237795559,219.936237795559,100,226.962232604445,226.962232604445,226.962232604445,226.962232604445,226.962232604445,226.962232604445,226.962232604445,226.962232604445,226.962232604445,226.962232604445,226.962232604445,226.962232604445,226.962232604445,226.962232604445,226.962232604445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,1,"2023-12-15_14h00.26.000","SELFtaskv6","2023.1.2",60.0050692279038,NA,5
100,"WITTY","p",80,"b",240,400,"b",9,0,27,27,27,NA,NA,"",NA,2.35,516.990775751114,519.349815182224,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,519.349815182224,519.349815182224,519.349815182224,519.349815182224,519.349815182224,519.349815182224,519.349815182224,85,526.374129208889,526.374129208889,526.374129208889,526.374129208889,526.374129208889,526.374129208889,526.374129208889,526.374129208889,526.374129208889,526.374129208889,526.374129208889,526.374129208889,526.374129208889,526.374129208889,526.374129208889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,1,"2023-12-15_14h00.26.000","SELFtaskv6","2023.1.2",60.0050692279038,NA,5
100,"EFFICIENT","p",70,"b",160,400,"b",10,0,13,13,13,NA,NA,"",NA,1.3,322.818220942223,324.131931591113,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,324.131931591113,324.131931591113,324.131931591113,324.131931591113,324.131931591113,324.131931591113,324.131931591113,90,331.151576462224,331.151576462224,331.151576462224,331.151576462224,331.151576462224,331.151576462224,331.151576462224,331.151576462224,331.151576462224,331.151576462224,331.151576462224,331.151576462224,331.151576462224,331.151576462224,331.151576462224,6.85491512888984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,1,"2023-12-15_14h00.26.000","SELFtaskv6","2023.1.2",60.0050692279038,NA,5
70,"COMPETENT","p",75,"g",200,160,"s",15,0,47,47,47,NA,NA,"",NA,1.517,795.717675520002,797.25170176,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,797.25170176,797.25170176,797.25170176,797.25170176,797.25170176,797.25170176,797.25170176,75,804.275547306668,804.275547306668,804.275547306668,804.275547306668,804.275547306668,804.275547306668,804.275547306668,804.275547306668,804.275547306668,804.275547306668,804.275547306668,804.275547306668,804.275547306668,804.275547306668,804.275547306668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,1,"2023-12-15_14h00.26.000","SELFtaskv6","2023.1.2",60.0050692279038,NA,5
25,"RESERVED","n",20,"g",-240,-200,"s",34,0,1,1,1,NA,NA,"",NA,1.684,163.487345777779,165.182851413334,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,165.182851413334,165.182851413334,165.182851413334,165.182851413334,165.182851413334,165.182851413334,165.182851413334,20,172.216732444445,172.216732444445,172.216732444445,172.216732444445,172.216732444445,172.216732444445,172.216732444445,172.216732444445,172.216732444445,172.216732444445,172.216732444445,172.216732444445,172.216732444445,172.216732444445,172.216732444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,1,"2023-12-15_14h00.26.000","SELFtaskv6","2023.1.2",60.0050692279038,NA,3
25,"GLOOMY","n",15,"g",-280,-200,"s",35,0,38,38,38,NA,NA,"",NA,1.15,673.206605653333,674.376548693333,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,674.376548693333,674.376548693333,674.376548693333,674.376548693333,674.376548693333,674.376548693333,674.376548693333,0,681.401303324445,681.401303324445,681.401303324445,681.401303324445,681.401303324445,681.401303324445,681.401303324445,681.401303324445,681.401303324445,681.401303324445,681.401303324445,681.401303324445,681.401303324445,681.401303324445,681.401303324445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,1,"2023-12-15_14h00.26.000","SELFtaskv6","2023.1.2",60.0050692279038,NA,1
65,"ADMIRABLE","p",70,"g",160,120,"s",23,0,50,50,50,NA,NA,"",NA,1.167,830.382060657779,831.560201671113,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,831.560201671113,831.560201671113,831.560201671113,831.560201671113,831.560201671113,831.560201671113,831.560201671113,70,838.585846613336,838.585846613336,838.585846613336,838.585846613336,838.585846613336,838.585846613336,838.585846613336,838.585846613336,838.585846613336,838.585846613336,838.585846613336,838.585846613336,838.585846613336,838.585846613336,838.585846613336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,1,"2023-12-15_14h00.26.000","SELFtaskv6","2023.1.2",60.0050692279038,NA,5
60,"CREATIVE","p",80,"g",240,80,"s",27,0,58,58,58,NA,NA,"",NA,1.667,945.431395840002,947.106935466669,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,947.106935466669,947.106935466669,947.106935466669,947.106935466669,947.106935466669,947.106935466669,947.106935466669,60,954.136853048891,954.136853048891,954.136853048891,954.136853048891,954.136853048891,954.136853048891,954.136853048891,954.136853048891,954.136853048891,954.136853048891,954.136853048891,954.136853048891,954.136853048891,954.136853048891,954.136853048891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,1,"2023-12-15_14h00.26.000","SELFtaskv6","2023.1.2",60.0050692279038,NA,5
45,"INDECISIVE","n",20,"g",-240,-40,"s",30,0,42,42,42,NA,NA,"",NA,2.017,730.74217585778,732.773266204447,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,732.773266204447,732.773266204447,732.773266204447,732.773266204447,732.773266204447,732.773266204447,732.773266204447,45,739.797946026669,739.797946026669,739.797946026669,739.797946026669,739.797946026669,739.797946026669,739.797946026669,739.797946026669,739.797946026669,739.797946026669,739.797946026669,739.797946026669,739.797946026669,739.797946026669,739.797946026669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,1,"2023-12-15_14h00.26.000","SELFtaskv6","2023.1.2",60.0050692279038,NA,3
